Recency,Frequency,Monetary
0.1896896896896897,0.38738738738738737,0.11094176590174445
0.07957957957957958,0.9932783583226118,0.9880730225218604
0.965965965965966,0.38738738738738737,0.3489281304401625
0.7877877877877877,0.4019019019019019,0.12569137659738125
0.0,0.4139139139139139,0.6033124234490329
0.549049049049049,0.5305305305305306,0.5156118270463991
0.05755755755755756,0.7057057057057057,0.8048240166438856
0.9714714714714714,0.11061061061061062,0.058868538291990624
0.5665665665665666,0.35235235235235235,0.357337423745529
0.23573573573573575,0.6991991991991993,0.9957332199260222
0.2832832832832833,0.7712712712712713,0.46858748206047696
0.30680680680680683,0.8188188188188188,0.8151703977426946
0.1896896896896897,0.6236236236236237,0.6409075819107439
0.15665665665665665,0.8018018018018018,0.7302221004252104
0.2957957957957958,0.12712712712712712,0.05411504453507141
0.3613613613613613,0.5455455455455456,0.9818516667498467
0.46446446446446443,0.7512512512512513,0.5965229136406153
0.6961961961961962,0.6761761761761762,0.5111020635172617
0.8648648648648649,0.4139139139139139,0.4660497364879612
0.9224224224224224,0.32982982982982983,0.3881633269543325
0.5035035035035035,0.7442442442442443,0.7461123257213675
0.17267267267267267,0.7932932932932932,0.8050401160203858
0.6031031031031031,0.9089089089089089,0.921971798619217
0.2832832832832833,0.32982982982982983,0.7798350109593384
0.7667667667667668,0.6301301301301301,0.6412420018001437
0.39789789789789787,0.6906906906906907,0.7105915141315836
0.07957957957957958,0.25125125125125125,0.28139471755864404
0.17267267267267267,0.8808808808808809,0.9349244674678117
0.8008008008008007,0.27727727727727725,0.04393422934041685
0.07957957957957958,0.9222569053773759,0.917240968916453
0.6546546546546547,0.23773773773773774,0.21491552738192385
0.10010010010010009,0.7387387387387387,0.7814913890303251
0.33483483483483484,0.7777777777777778,0.547620570830208
0.07957957957957958,0.14464464464464463,0.10507630349103414
0.9764764764764764,0.27727727727727725,0.7547203427515141
0.6511511511511512,0.06106106106106106,0.07711532899605658
0.9334334334334334,0.8492516944824081,0.38094052497533337
0.06656656656656657,0.9479479479479479,0.9810947115480363
0.8083083083083082,0.11061061061061062,0.08608060192565942
0.04504504504504504,0.3188188188188188,0.5354185889107953
0.7922922922922924,0.12712712712712712,0.006140633193902852
0.06656656656656657,0.29229229229229226,0.9660738719845542
0.4844844844844845,0.29229229229229226,0.3206657181441604
0.35685685685685686,0.38738738738738737,0.3393483673113245
0.2067067067067067,0.04704704704704704,0.034517595724106856
0.3173173173173173,0.6796796796796797,0.6792575992011065
0.5430430430430431,0.38738738738738737,0.4404355114646256
0.9266175725022046,0.7317317317317318,0.4287020485251915
0.0,0.6346346346346347,0.9630819150373116
0.6731731731731732,0.19269269269269268,0.3523101463381265
0.26926926926926925,0.42542542542542544,0.4122126920677052
0.26926926926926925,0.37487487487487486,0.3561265533556938
0.34034034034034033,0.6191191191191191,0.6135965062977886
0.5895895895895895,0.03553553553553553,0.16295802730218886
0.0,0.6091091091091091,0.6766777605151485
0.6906906906906907,0.38738738738738737,0.38356686070131013
0.6376376376376376,0.42542542542542544,0.42845510334205406
0.2527527527527528,0.958958958958959,0.9762504510717901
0.9514514514514514,0.0945945945945946,0.06202994596729353
0.34534534534534533,0.07807807807807808,0.09071620744873286
0.11911911911911911,0.9699777070282708,0.949463804090369
0.7407407407407407,0.3638638638638638,0.41795156761936403
0.46846846846846846,0.04704704704704704,0.02427899796359239
0.955955955955956,0.2082082082082082,0.1833265984732777
0.9944944944944945,0.03553553553553553,0.00895870877736976
0.07957957957957958,0.7232232232232232,0.7553657160870749
0.23573573573573575,0.9116306866760049,0.9359600954560398
0.10010010010010009,0.7777777777777778,0.8953612060863495
0.458958958958959,0.8778778778778779,0.8908543088422782
0.5430430430430431,0.5455455455455456,0.5571045286960735
0.9334334334334334,0.0,0.15554504169159514
0.17267267267267267,0.9779576204536885,0.9653965820492297
0.2957957957957958,0.8218218218218218,0.8503416404327505
0.7877877877877877,0.4954954954954955,0.513481992804719
0.6231231231231231,0.4954954954954955,0.6138987480453685
0.6546546546546547,0.3638638638638638,0.9629545039527342
0.2527527527527528,0.5305305305305306,0.4987988276351302
0.6031031031031031,0.14464464464464463,0.6815833273665611
0.11911911911911911,0.7512512512512513,0.5595733782171044
0.45095095095095095,0.6621621621621622,0.6238431088753584
0.974974974974975,0.16216216216216217,0.14014846029392927
0.46446446446446443,0.4724724724724725,0.48868148168852404
0.5430430430430431,0.37487487487487486,0.6002633479791504
0.7067067067067068,0.5525525525525525,0.5863621410675823
0.5765765765765766,0.38738738738738737,0.5943595548751325
0.7827827827827827,0.5185185185185186,0.5070510697316305
0.3613613613613613,0.19269269269269268,0.4190085034714038
0.9262445653443968,0.4414414414414415,0.44198475198647064
0.9646483951457304,0.26376376376376376,0.24894546745519242
0.6031031031031031,0.45895895895895894,0.481456560937759
0.46846846846846846,0.8748748748748749,0.8874426905011954
